"Date","Price","Open","High","Low","Change %"
"Apr 06, 1995","8.4252","8.4252","8.4252","8.4252","-0.00%"
"Apr 05, 1995","8.4256","8.4256","8.4256","8.4256","-0.00%"
"Apr 04, 1995","8.4257","8.4257","8.4257","8.4257","-0.00%"
"Apr 03, 1995","8.4260","8.4260","8.4260","8.4260","-0.00%"
"Mar 31, 1995","8.4264","8.4264","8.4264","8.4264","-0.01%"
"Mar 30, 1995","8.4269","8.4269","8.4269","8.4269","-0.01%"
"Mar 29, 1995","8.4275","8.4275","8.4275","8.4275","-0.00%"
"Mar 28, 1995","8.4277","8.4277","8.4277","8.4277","0.00%"
"Mar 27, 1995","8.4277","8.4277","8.4277","8.4277","0.00%"
"Mar 24, 1995","8.4276","8.4276","8.4276","8.4276","0.00%"
"Mar 23, 1995","8.4272","8.4272","8.4272","8.4272","0.00%"
"Mar 22, 1995","8.4268","8.4268","8.4268","8.4268","0.01%"
"Mar 21, 1995","8.4262","8.4262","8.4262","8.4262","-0.01%"
"Mar 20, 1995","8.4270","8.4270","8.4270","8.4270","-0.00%"
"Mar 17, 1995","8.4273","8.4273","8.4273","8.4273","-0.01%"
"Mar 16, 1995","8.4280","8.4280","8.4280","8.4280","0.01%"
"Mar 15, 1995","8.4274","8.4274","8.4274","8.4274","0.01%"
"Mar 14, 1995","8.4265","8.4265","8.4265","8.4265","0.00%"
"Mar 13, 1995","8.4264","8.4264","8.4264","8.4264","0.00%"
"Mar 10, 1995","8.4261","8.4261","8.4261","8.4261","0.00%"
"Mar 09, 1995","8.4259","8.4259","8.4259","8.4259","-0.01%"
"Mar 08, 1995","8.4265","8.4265","8.4265","8.4265","-0.01%"
"Mar 07, 1995","8.4273","8.4273","8.4273","8.4273","-0.01%"
"Mar 06, 1995","8.4282","8.4282","8.4282","8.4282","-0.01%"
"Mar 03, 1995","8.4294","8.4294","8.4294","8.4294","-0.01%"
"Mar 02, 1995","8.4299","8.4299","8.4299","8.4299","-0.01%"
"Mar 01, 1995","8.4308","8.4308","8.4308","8.4308","-0.00%"
"Feb 28, 1995","8.4311","8.4311","8.4311","8.4311","-0.01%"
"Feb 27, 1995","8.4316","8.4316","8.4316","8.4316","-0.00%"
"Feb 24, 1995","8.4320","8.4320","8.4320","8.4320","-0.00%"
"Feb 23, 1995","8.4324","8.4324","8.4324","8.4324","-0.01%"
"Feb 22, 1995","8.4329","8.4329","8.4329","8.4329","-0.01%"
"Feb 21, 1995","8.4337","8.4337","8.4337","8.4337","-0.00%"
"Feb 20, 1995","8.4340","8.4340","8.4340","8.4340","-0.01%"
"Feb 17, 1995","8.4352","8.4352","8.4352","8.4352","0.00%"
"Feb 16, 1995","8.4352","8.4352","8.4352","8.4352","0.00%"
"Feb 15, 1995","8.4351","8.4351","8.4351","8.4351","-0.00%"
"Feb 14, 1995","8.4352","8.4352","8.4352","8.4352","-0.00%"
"Feb 13, 1995","8.4355","8.4355","8.4355","8.4355","-0.01%"
"Feb 10, 1995","8.4360","8.4360","8.4360","8.4360","-0.00%"
"Feb 09, 1995","8.4364","8.4364","8.4364","8.4364","-0.01%"
"Feb 08, 1995","8.4370","8.4370","8.4370","8.4370","-0.01%"
"Feb 07, 1995","8.4375","8.4375","8.4375","8.4375","-0.01%"
"Feb 06, 1995","8.4380","8.4380","8.4380","8.4380","-0.00%"
"Feb 03, 1995","8.4384","8.4384","8.4384","8.4384","0.00%"
"Feb 02, 1995","8.4384","8.4384","8.4384","8.4384","0.00%"
"Feb 01, 1995","8.4384","8.4384","8.4384","8.4384","0.00%"
"Jan 31, 1995","8.4384","8.4384","8.4384","8.4384","0.00%"
"Jan 30, 1995","8.4384","8.4384","8.4384","8.4384","0.00%"
"Jan 27, 1995","8.4384","8.4384","8.4384","8.4384","-0.00%"
"Jan 26, 1995","8.4387","8.4387","8.4387","8.4387","-0.00%"
"Jan 25, 1995","8.4390","8.4390","8.4390","8.4390","-0.00%"
"Jan 24, 1995","8.4394","8.4394","8.4394","8.4394","-0.00%"
"Jan 23, 1995","8.4397","8.4397","8.4397","8.4397","-0.01%"
"Jan 19, 1995","8.4402","8.4402","8.4402","8.4402","-0.00%"
"Jan 18, 1995","8.4405","8.4405","8.4405","8.4405","-0.00%"
"Jan 17, 1995","8.4407","8.4407","8.4407","8.4407","-0.00%"
"Jan 16, 1995","8.4410","8.4410","8.4410","8.4410","-0.00%"
"Jan 13, 1995","8.4411","8.4411","8.4411","8.4411","-0.00%"
"Jan 12, 1995","8.4412","8.4412","8.4412","8.4412","-0.00%"
"Jan 11, 1995","8.4415","8.4415","8.4415","8.4415","-0.00%"
"Jan 10, 1995","8.4417","8.4417","8.4417","8.4417","-0.01%"
"Jan 09, 1995","8.4422","8.4422","8.4422","8.4422","-0.00%"
"Jan 06, 1995","8.4426","8.4426","8.4426","8.4426","-0.00%"
"Jan 05, 1995","8.4430","8.4430","8.4430","8.4430","-0.02%"
"Jan 04, 1995","8.4447","8.4447","8.4447","8.4447","0.00%"
"Jan 03, 1995","8.4447","8.4447","8.4447","8.4447","-0.02%"
"Jan 02, 1995","8.4462","8.4462","8.4462","8.4462","0.00%"
"Dec 30, 1994","8.4462","8.4462","8.4462","8.4462","-0.03%"
"Dec 29, 1994","8.4491","8.4491","8.4491","8.4491","-0.03%"
"Dec 28, 1994","8.4518","8.4518","8.4518","8.4518","-0.08%"
"Dec 27, 1994","8.4588","8.4588","8.4588","8.4588","0.00%"
"Dec 26, 1994","8.4588","8.4588","8.4588","8.4588","-0.04%"
"Dec 23, 1994","8.4626","8.4626","8.4626","8.4626","-0.06%"
"Dec 22, 1994","8.4677","8.4677","8.4677","8.4677","-0.05%"
"Dec 21, 1994","8.4720","8.4720","8.4720","8.4720","-0.04%"
"Dec 20, 1994","8.4754","8.4754","8.4754","8.4754","-0.06%"
"Dec 19, 1994","8.4801","8.4801","8.4801","8.4801","-0.04%"
"Dec 16, 1994","8.4835","8.4835","8.4835","8.4835","-0.05%"
"Dec 15, 1994","8.4874","8.4874","8.4874","8.4874","-0.03%"
"Dec 14, 1994","8.4901","8.4901","8.4901","8.4901","-0.03%"
"Dec 13, 1994","8.4930","8.4930","8.4930","8.4930","-0.04%"
"Dec 12, 1994","8.4960","8.4960","8.4960","8.4960","-0.04%"
"Dec 09, 1994","8.4992","8.4992","8.4992","8.4992","-0.04%"
"Dec 08, 1994","8.5025","8.5025","8.5025","8.5025","-0.02%"
"Dec 07, 1994","8.5041","8.5041","8.5041","8.5041","-0.03%"
"Dec 06, 1994","8.5070","8.5070","8.5070","8.5070","-0.00%"
"Dec 05, 1994","8.5074","8.5074","8.5074","8.5074","-0.01%"
"Dec 02, 1994","8.5079","8.5079","8.5079","8.5079","-0.01%"
"Dec 01, 1994","8.5084","8.5084","8.5084","8.5084","-0.01%"
"Nov 30, 1994","8.5090","8.5090","8.5090","8.5090","-0.00%"
"Nov 29, 1994","8.5093","8.5093","8.5093","8.5093","-0.01%"
"Nov 28, 1994","8.5101","8.5101","8.5101","8.5101","-0.00%"
"Nov 25, 1994","8.5105","8.5105","8.5105","8.5105","-0.01%"
"Nov 24, 1994","8.5111","8.5111","8.5111","8.5111","-0.02%"
"Nov 23, 1994","8.5126","8.5126","8.5126","8.5126","0.00%"
"Nov 22, 1994","8.5126","8.5126","8.5126","8.5126","-0.01%"
"Nov 21, 1994","8.5136","8.5136","8.5136","8.5136","0.00%"
"Nov 18, 1994","8.5136","8.5136","8.5136","8.5136","-0.00%"
"Nov 17, 1994","8.5140","8.5140","8.5140","8.5140","-0.02%"
"Nov 16, 1994","8.5153","8.5153","8.5153","8.5153","-0.02%"
"Nov 15, 1994","8.5174","8.5174","8.5174","8.5174","0.00%"
"Nov 14, 1994","8.5174","8.5174","8.5174","8.5174","-0.01%"
"Nov 11, 1994","8.5180","8.5180","8.5180","8.5180","-0.01%"
"Nov 10, 1994","8.5190","8.5190","8.5190","8.5190","-0.01%"
"Nov 09, 1994","8.5200","8.5200","8.5200","8.5200","-0.04%"
"Nov 08, 1994","8.5238","8.5238","8.5238","8.5238","0.00%"
"Nov 07, 1994","8.5238","8.5238","8.5238","8.5238","0.00%"
"Nov 04, 1994","8.5238","8.5238","8.5238","8.5238","0.00%"
"Nov 03, 1994","8.5238","8.5238","8.5238","8.5238","-0.02%"
"Nov 02, 1994","8.5254","8.5254","8.5254","8.5254","0.00%"
"Nov 01, 1994","8.5254","8.5254","8.5254","8.5254","-0.01%"
"Oct 31, 1994","8.5260","8.5260","8.5260","8.5260","-0.01%"
"Oct 28, 1994","8.5266","8.5266","8.5266","8.5266","-0.01%"
"Oct 27, 1994","8.5273","8.5273","8.5273","8.5273","-0.01%"
"Oct 26, 1994","8.5285","8.5285","8.5285","8.5285","0.00%"
"Oct 25, 1994","8.5285","8.5285","8.5285","8.5285","-0.01%"
"Oct 24, 1994","8.5290","8.5290","8.5290","8.5290","-0.01%"
"Oct 21, 1994","8.5295","8.5295","8.5295","8.5295","-0.00%"
"Oct 20, 1994","8.5296","8.5296","8.5296","8.5296","0.00%"
"Oct 19, 1994","8.5296","8.5296","8.5296","8.5296","0.00%"
"Oct 18, 1994","8.5296","8.5296","8.5296","8.5296","-0.00%"
"Oct 17, 1994","8.5297","8.5297","8.5297","8.5297","0.00%"
"Oct 14, 1994","8.5297","8.5297","8.5297","8.5297","0.00%"
"Oct 13, 1994","8.5297","8.5297","8.5297","8.5297","-0.00%"
"Oct 12, 1994","8.5300","8.5300","8.5300","8.5300","0.00%"
"Oct 11, 1994","8.5300","8.5300","8.5300","8.5300","0.00%"
"Oct 10, 1994","8.5300","8.5300","8.5300","8.5300","0.00%"
"Oct 07, 1994","8.5300","8.5300","8.5300","8.5300","0.00%"
"Oct 06, 1994","8.5300","8.5300","8.5300","8.5300","-0.00%"
"Oct 05, 1994","8.5301","8.5301","8.5301","8.5301","0.00%"
"Oct 04, 1994","8.5300","8.5300","8.5300","8.5300","0.00%"
"Oct 03, 1994","8.5300","8.5300","8.5300","8.5300","0.00%"
"Sep 30, 1994","8.5300","8.5300","8.5300","8.5300","-0.00%"
"Sep 29, 1994","8.5301","8.5301","8.5301","8.5301","-0.00%"
"Sep 28, 1994","8.5303","8.5303","8.5303","8.5303","0.00%"
"Sep 27, 1994","8.5303","8.5303","8.5303","8.5303","-0.01%"
"Sep 26, 1994","8.5311","8.5311","8.5311","8.5311","-0.01%"
"Sep 23, 1994","8.5320","8.5320","8.5320","8.5320","-0.01%"
"Sep 22, 1994","8.5325","8.5325","8.5325","8.5325","-0.01%"
"Sep 21, 1994","8.5333","8.5333","8.5333","8.5333","-0.00%"
"Sep 20, 1994","8.5337","8.5337","8.5337","8.5337","-0.00%"
"Sep 19, 1994","8.5340","8.5340","8.5340","8.5340","-0.01%"
"Sep 16, 1994","8.5352","8.5352","8.5352","8.5352","-0.02%"
"Sep 15, 1994","8.5365","8.5365","8.5365","8.5365","-0.02%"
"Sep 14, 1994","8.5381","8.5381","8.5381","8.5381","-0.02%"
"Sep 13, 1994","8.5396","8.5396","8.5396","8.5396","-0.01%"
"Sep 12, 1994","8.5407","8.5407","8.5407","8.5407","-0.02%"
"Sep 09, 1994","8.5422","8.5422","8.5422","8.5422","-0.03%"
"Sep 08, 1994","8.5448","8.5448","8.5448","8.5448","-0.03%"
"Sep 07, 1994","8.5470","8.5470","8.5470","8.5470","-0.02%"
"Sep 06, 1994","8.5491","8.5491","8.5491","8.5491","-0.02%"
"Sep 05, 1994","8.5511","8.5511","8.5511","8.5511","-0.03%"
"Sep 02, 1994","8.5540","8.5540","8.5540","8.5540","-0.03%"
"Sep 01, 1994","8.5565","8.5565","8.5565","8.5565","-0.03%"
"Aug 31, 1994","8.5591","8.5591","8.5591","8.5591","-0.03%"
"Aug 30, 1994","8.5616","8.5616","8.5616","8.5616","-0.03%"
"Aug 29, 1994","8.5643","8.5643","8.5643","8.5643","-0.04%"
"Aug 26, 1994","8.5675","8.5675","8.5675","8.5675","-0.04%"
"Aug 25, 1994","8.5708","8.5708","8.5708","8.5708","-0.03%"
"Aug 24, 1994","8.5735","8.5735","8.5735","8.5735","-0.03%"
"Aug 23, 1994","8.5758","8.5758","8.5758","8.5758","-0.02%"
"Aug 22, 1994","8.5774","8.5774","8.5774","8.5774","-0.03%"
"Aug 19, 1994","8.5801","8.5801","8.5801","8.5801","-0.03%"
"Aug 18, 1994","8.5831","8.5831","8.5831","8.5831","-0.03%"
"Aug 17, 1994","8.5856","8.5856","8.5856","8.5856","-0.04%"
"Aug 16, 1994","8.5887","8.5887","8.5887","8.5887","-0.03%"
"Aug 15, 1994","8.5912","8.5912","8.5912","8.5912","-0.03%"
"Aug 12, 1994","8.5938","8.5938","8.5938","8.5938","-0.03%"
"Aug 11, 1994","8.5962","8.5962","8.5962","8.5962","-0.02%"
"Aug 10, 1994","8.5982","8.5982","8.5982","8.5982","-0.02%"
"Aug 09, 1994","8.6003","8.6003","8.6003","8.6003","-0.02%"
"Aug 08, 1994","8.6023","8.6023","8.6023","8.6023","-0.04%"
"Aug 05, 1994","8.6055","8.6055","8.6055","8.6055","-0.04%"
"Aug 04, 1994","8.6088","8.6088","8.6088","8.6088","-0.03%"
"Aug 03, 1994","8.6114","8.6114","8.6114","8.6114","-0.03%"
"Aug 02, 1994","8.6141","8.6141","8.6141","8.6141","-0.03%"
"Aug 01, 1994","8.6169","8.6169","8.6169","8.6169","-0.03%"
"Jul 29, 1994","8.6197","8.6197","8.6197","8.6197","-0.02%"
"Jul 28, 1994","8.6214","8.6214","8.6214","8.6214","-0.03%"
"Jul 27, 1994","8.6238","8.6238","8.6238","8.6238","-0.03%"
"Jul 26, 1994","8.6264","8.6264","8.6264","8.6264","-0.04%"
"Jul 25, 1994","8.6295","8.6295","8.6295","8.6295","-0.05%"
"Jul 22, 1994","8.6335","8.6335","8.6335","8.6335","-0.03%"
"Jul 21, 1994","8.6364","8.6364","8.6364","8.6364","-0.03%"
"Jul 20, 1994","8.6389","8.6389","8.6389","8.6389","-0.02%"
"Jul 19, 1994","8.6408","8.6408","8.6408","8.6408","-0.01%"
"Jul 18, 1994","8.6418","8.6418","8.6418","8.6418","-0.01%"
"Jul 15, 1994","8.6429","8.6429","8.6429","8.6429","-0.01%"
"Jul 14, 1994","8.6437","8.6437","8.6437","8.6437","-0.01%"
"Jul 13, 1994","8.6447","8.6447","8.6447","8.6447","-0.01%"
"Jul 12, 1994","8.6458","8.6458","8.6458","8.6458","-0.01%"
"Jul 11, 1994","8.6466","8.6466","8.6466","8.6466","-0.01%"
"Jul 08, 1994","8.6474","8.6474","8.6474","8.6474","-0.01%"
"Jul 07, 1994","8.6481","8.6481","8.6481","8.6481","-0.01%"
"Jul 06, 1994","8.6490","8.6490","8.6490","8.6490","-0.01%"
"Jul 05, 1994","8.6496","8.6496","8.6496","8.6496","-0.00%"
"Jul 04, 1994","8.6500","8.6500","8.6500","8.6500","-0.00%"
"Jul 01, 1994","8.6501","8.6501","8.6501","8.6501","-0.02%"
"Jun 30, 1994","8.6517","8.6517","8.6517","8.6517","-0.01%"
"Jun 29, 1994","8.6526","8.6526","8.6526","8.6526","-0.01%"
"Jun 28, 1994","8.6533","8.6533","8.6533","8.6533","-0.01%"
"Jun 27, 1994","8.6539","8.6539","8.6539","8.6539","-0.01%"
"Jun 24, 1994","8.6544","8.6544","8.6544","8.6544","-0.01%"
"Jun 23, 1994","8.6550","8.6550","8.6550","8.6550","-0.01%"
"Jun 22, 1994","8.6557","8.6557","8.6557","8.6557","-0.01%"
"Jun 21, 1994","8.6564","8.6564","8.6564","8.6564","-0.01%"
"Jun 20, 1994","8.6569","8.6569","8.6569","8.6569","-0.00%"
"Jun 17, 1994","8.6571","8.6571","8.6571","8.6571","-0.00%"
"Jun 16, 1994","8.6573","8.6573","8.6573","8.6573","-0.00%"
"Jun 15, 1994","8.6575","8.6575","8.6575","8.6575","-0.00%"
"Jun 14, 1994","8.6579","8.6579","8.6579","8.6579","-0.00%"
"Jun 13, 1994","8.6581","8.6581","8.6581","8.6581","-0.00%"
"Jun 10, 1994","8.6583","8.6583","8.6583","8.6583","-0.00%"
"Jun 09, 1994","8.6585","8.6585","8.6585","8.6585","-0.00%"
"Jun 08, 1994","8.6588","8.6588","8.6588","8.6588","-0.00%"
"Jun 07, 1994","8.6590","8.6590","8.6590","8.6590","0.00%"
"Jun 06, 1994","8.6590","8.6590","8.6590","8.6590","-0.00%"
"Jun 03, 1994","8.6591","8.6591","8.6591","8.6591","0.00%"
"Jun 02, 1994","8.6591","8.6591","8.6591","8.6591","-0.00%"
"Jun 01, 1994","8.6594","8.6594","8.6594","8.6594","-0.00%"
"May 31, 1994","8.6596","8.6596","8.6596","8.6596","-0.00%"
"May 30, 1994","8.6597","8.6597","8.6597","8.6597","-0.00%"
"May 27, 1994","8.6598","8.6598","8.6598","8.6598","-0.00%"
"May 26, 1994","8.6600","8.6600","8.6600","8.6600","-0.00%"
"May 25, 1994","8.6602","8.6602","8.6602","8.6602","0.00%"
"May 24, 1994","8.6602","8.6602","8.6602","8.6602","-0.00%"
"May 23, 1994","8.6604","8.6604","8.6604","8.6604","0.00%"
"May 20, 1994","8.6602","8.6602","8.6602","8.6602","-0.00%"
"May 19, 1994","8.6604","8.6604","8.6604","8.6604","-0.00%"
"May 18, 1994","8.6605","8.6605","8.6605","8.6605","-0.00%"
"May 17, 1994","8.6607","8.6607","8.6607","8.6607","0.00%"
"May 16, 1994","8.6606","8.6606","8.6606","8.6606","-0.00%"
"May 13, 1994","8.6610","8.6610","8.6610","8.6610","-0.01%"
"May 12, 1994","8.6620","8.6620","8.6620","8.6620","-0.01%"
"May 11, 1994","8.6629","8.6629","8.6629","8.6629","-0.01%"
"May 10, 1994","8.6640","8.6640","8.6640","8.6640","-0.02%"
"May 09, 1994","8.6653","8.6653","8.6653","8.6653","-0.01%"
"May 06, 1994","8.6664","8.6664","8.6664","8.6664","-0.02%"
"May 05, 1994","8.6682","8.6682","8.6682","8.6682","-0.06%"
"May 04, 1994","8.6736","8.6736","8.6736","8.6736","-0.06%"
"May 03, 1994","8.6784","8.6784","8.6784","8.6784","-0.07%"
"May 02, 1994","8.6847","8.6847","8.6847","8.6847","0.00%"
"Apr 29, 1994","8.6847","8.6847","8.6847","8.6847","-0.03%"
"Apr 28, 1994","8.6872","8.6872","8.6872","8.6872","-0.01%"
"Apr 27, 1994","8.6877","8.6877","8.6877","8.6877","-0.02%"
"Apr 26, 1994","8.6894","8.6894","8.6894","8.6894","-0.02%"
"Apr 25, 1994","8.6909","8.6909","8.6909","8.6909","-0.02%"
"Apr 22, 1994","8.6925","8.6925","8.6925","8.6925","0.00%"
"Apr 21, 1994","8.6925","8.6925","8.6925","8.6925","-0.01%"
"Apr 20, 1994","8.6937","8.6937","8.6937","8.6937","-0.01%"
"Apr 19, 1994","8.6945","8.6945","8.6945","8.6945","-0.01%"
"Apr 18, 1994","8.6952","8.6952","8.6952","8.6952","-0.20%"
"Apr 15, 1994","8.7129","8.7129","8.7129","8.7129","0.06%"
"Apr 14, 1994","8.7080","8.7080","8.7080","8.7080","0.00%"
"Apr 13, 1994","8.7080","8.7080","8.7080","8.7080","0.00%"
"Apr 12, 1994","8.7080","8.7080","8.7080","8.7080","0.00%"
"Apr 11, 1994","8.7080","8.7080","8.7080","8.7080","0.00%"
"Apr 08, 1994","8.7080","8.7080","8.7080","8.7080","0.00%"
"Apr 07, 1994","8.7080","8.7080","8.7080","8.7080","0.00%"
"Apr 06, 1994","8.7080","8.7080","8.7080","8.7080","0.00%"
"Apr 05, 1994","8.7080","8.7080","8.7080","8.7080","0.00%"
"Apr 04, 1994","8.7080","8.7080","8.7080","8.7080","0.00%"
"Apr 01, 1994","8.7080","8.7080","8.7080","8.7080","0.00%"
"Mar 31, 1994","8.7080","8.7080","8.7080","8.7080","0.09%"
"Mar 30, 1994","8.7002","8.7002","8.7002","8.7002","-0.03%"
"Mar 29, 1994","8.7024","8.7024","8.7024","8.7024","0.01%"
"Mar 28, 1994","8.7016","8.7016","8.7016","8.7016","0.00%"
"Mar 25, 1994","8.7012","8.7012","8.7012","8.7012","-0.05%"
"Mar 24, 1994","8.7055","8.7055","8.7055","8.7055","0.07%"
"Mar 23, 1994","8.6993","8.6993","8.6993","8.6993","0.02%"
"Mar 22, 1994","8.6978","8.6978","8.6978","8.6978","-0.02%"
"Mar 21, 1994","8.6992","8.6992","8.6992","8.6992","-0.01%"
"Mar 18, 1994","8.7000","8.7000","8.7000","8.7000","-0.00%"
"Mar 17, 1994","8.7002","8.7002","8.7002","8.7002","-0.01%"
"Mar 16, 1994","8.7007","8.7007","8.7007","8.7007","0.01%"
"Mar 15, 1994","8.7000","8.7000","8.7000","8.7000","-0.01%"
"Mar 14, 1994","8.7005","8.7005","8.7005","8.7005","-0.04%"
"Mar 11, 1994","8.7038","8.7038","8.7038","8.7038","0.04%"
"Mar 10, 1994","8.7003","8.7003","8.7003","8.7003","-0.04%"
"Mar 09, 1994","8.7038","8.7038","8.7038","8.7038","-0.01%"
"Mar 08, 1994","8.7050","8.7050","8.7050","8.7050","-0.02%"
"Mar 07, 1994","8.7066","8.7066","8.7066","8.7066","-0.04%"
"Mar 04, 1994","8.7100","8.7100","8.7100","8.7100","0.05%"
"Mar 03, 1994","8.7060","8.7060","8.7060","8.7060","0.01%"
"Mar 02, 1994","8.7050","8.7050","8.7050","8.7050","0.03%"
"Mar 01, 1994","8.7020","8.7020","8.7020","8.7020","0.08%"
"Feb 28, 1994","8.6947","8.6947","8.6947","8.6947","0.00%"
"Feb 25, 1994","8.6947","8.6947","8.6947","8.6947","-0.09%"
"Feb 24, 1994","8.7022","8.7022","8.7022","8.7022","0.06%"
"Feb 23, 1994","8.6966","8.6966","8.6966","8.6966","-0.03%"
"Feb 22, 1994","8.6995","8.6995","8.6995","8.6995","0.01%"
"Feb 21, 1994","8.6988","8.6988","8.6988","8.6988","-0.04%"
"Feb 18, 1994","8.7020","8.7020","8.7020","8.7020","-0.05%"
"Feb 17, 1994","8.7065","8.7065","8.7065","8.7065","0.05%"
"Feb 16, 1994","8.7024","8.7024","8.7024","8.7024","-0.06%"
"Feb 15, 1994","8.7074","8.7074","8.7074","8.7074","0.00%"
"Feb 14, 1994","8.7074","8.7074","8.7074","8.7074","0.00%"
"Feb 11, 1994","8.7074","8.7074","8.7074","8.7074","0.00%"
"Feb 10, 1994","8.7074","8.7074","8.7074","8.7074","0.00%"
"Feb 09, 1994","8.7074","8.7074","8.7074","8.7074","0.00%"
"Feb 08, 1994","8.7074","8.7074","8.7074","8.7074","0.08%"
"Feb 07, 1994","8.7005","8.7005","8.7005","8.7005","-0.01%"
"Feb 04, 1994","8.7010","8.7010","8.7010","8.7010","-0.03%"
"Feb 03, 1994","8.7034","8.7034","8.7034","8.7034","0.03%"
"Feb 02, 1994","8.7010","8.7010","8.7010","8.7010","0.02%"
"Feb 01, 1994","8.6994","8.6994","8.6994","8.6994","-0.01%"
"Jan 31, 1994","8.7000","8.7000","8.7000","8.7000","0.00%"
"Jan 28, 1994","8.7000","8.7000","8.7000","8.7000","0.00%"
"Jan 27, 1994","8.7000","8.7000","8.7000","8.7000","0.00%"
"Jan 26, 1994","8.7000","8.7000","8.7000","8.7000","-0.11%"
"Jan 25, 1994","8.7100","8.7100","8.7100","8.7100","0.11%"
"Jan 24, 1994","8.7000","8.7000","8.7000","8.7000","0.00%"
"Jan 21, 1994","8.7000","8.7000","8.7000","8.7000","0.00%"
"Jan 20, 1994","8.7000","8.7000","8.7000","8.7000","0.00%"
"Jan 19, 1994","8.7000","8.7000","8.7000","8.7000","0.00%"
"Jan 18, 1994","8.7000","8.7000","8.7000","8.7000","0.00%"
"Jan 17, 1994","8.7000","8.7000","8.7000","8.7000","0.00%"
"Jan 14, 1994","8.7000","8.7000","8.7000","8.7000","0.00%"
"Jan 13, 1994","8.7000","8.7000","8.7000","8.7000","0.00%"
"Jan 12, 1994","8.7000","8.7000","8.7000","8.7000","0.00%"
"Jan 11, 1994","8.7000","8.7000","8.7000","8.7000","0.00%"
"Jan 10, 1994","8.7000","8.7000","8.7000","8.7000","0.12%"
"Jan 07, 1994","8.6900","8.6900","8.6900","8.6900","-0.11%"
"Jan 06, 1994","8.7000","8.7000","8.7000","8.7000","0.00%"
"Jan 05, 1994","8.7000","8.7000","8.7000","8.7000","0.00%"
"Jan 04, 1994","8.7000","8.7000","8.7000","8.7000","50.00%"
"Dec 31, 1993","5.8000","5.8000","5.8000","5.8000","0.00%"
"Dec 30, 1993","5.8000","5.8000","5.8000","5.8000","0.00%"
"Dec 29, 1993","5.8000","5.8000","5.8000","5.8000","-0.17%"
"Dec 28, 1993","5.8100","5.8100","5.8100","5.8100","0.00%"
"Dec 27, 1993","5.8100","5.8100","5.8100","5.8100","0.00%"
"Dec 24, 1993","5.8100","5.8100","5.8100","5.8100","0.00%"
"Dec 23, 1993","5.8100","5.8100","5.8100","5.8100","0.00%"
"Dec 22, 1993","5.8100","5.8100","5.8100","5.8100","0.00%"
"Dec 21, 1993","5.8100","5.8100","5.8100","5.8100","0.00%"
"Dec 20, 1993","5.8100","5.8100","5.8100","5.8100","0.00%"
"Dec 17, 1993","5.8100","5.8100","5.8100","5.8100","0.00%"
"Dec 16, 1993","5.8100","5.8100","5.8100","5.8100","0.00%"
"Dec 15, 1993","5.8100","5.8100","5.8100","5.8100","0.00%"
"Dec 14, 1993","5.8100","5.8100","5.8100","5.8100","0.00%"
"Dec 13, 1993","5.8100","5.8100","5.8100","5.8100","0.00%"
"Dec 10, 1993","5.8100","5.8100","5.8100","5.8100","0.09%"
"Dec 09, 1993","5.8050","5.8050","5.8050","5.8050","0.00%"
"Dec 08, 1993","5.8050","5.8050","5.8050","5.8050","0.00%"
"Dec 07, 1993","5.8050","5.8050","5.8050","5.8050","0.00%"
"Dec 06, 1993","5.8050","5.8050","5.8050","5.8050","0.00%"
"Dec 03, 1993","5.8050","5.8050","5.8050","5.8050","0.00%"
"Dec 02, 1993","5.8050","5.8050","5.8050","5.8050","0.00%"
"Dec 01, 1993","5.8050","5.8050","5.8050","5.8050","0.00%"
"Nov 30, 1993","5.8050","5.8050","5.8050","5.8050","0.00%"
"Nov 29, 1993","5.8050","5.8050","5.8050","5.8050","0.00%"
"Nov 26, 1993","5.8050","5.8050","5.8050","5.8050","0.00%"
"Nov 25, 1993","5.8050","5.8050","5.8050","5.8050","0.00%"
"Nov 24, 1993","5.8050","5.8050","5.8050","5.8050","0.00%"
"Nov 23, 1993","5.8050","5.8050","5.8050","5.8050","0.00%"
"Nov 22, 1993","5.8050","5.8050","5.8050","5.8050","0.00%"
"Nov 19, 1993","5.8050","5.8050","5.8050","5.8050","0.00%"
"Nov 18, 1993","5.8050","5.8050","5.8050","5.8050","0.31%"
"Nov 17, 1993","5.7868","5.7868","5.7868","5.7868","0.00%"
"Nov 16, 1993","5.7868","5.7868","5.7868","5.7868","0.00%"
"Nov 15, 1993","5.7868","5.7868","5.7868","5.7868","0.00%"
"Nov 12, 1993","5.7868","5.7868","5.7868","5.7868","0.00%"
"Nov 11, 1993","5.7868","5.7868","5.7868","5.7868","0.00%"
"Nov 10, 1993","5.7868","5.7868","5.7868","5.7868","0.00%"
"Nov 09, 1993","5.7868","5.7868","5.7868","5.7868","0.00%"
"Nov 08, 1993","5.7868","5.7868","5.7868","5.7868","0.00%"
"Nov 05, 1993","5.7868","5.7868","5.7868","5.7868","0.00%"
"Nov 04, 1993","5.7868","5.7868","5.7868","5.7868","0.00%"
